date;respiration;activite_electrodermale;temperature;frequence_cardiaque
17/02/2014 16:50:20.185;-4,739;-41,904;32,796;81
17/02/2014 16:50:20.217;-4,833;-41,904;32,796;81
17/02/2014 16:50:20.248;-4,903;-41,904;32,796;81
17/02/2014 16:50:20.279;-4,981;-41,904;32,796;81
17/02/2014 16:50:20.310;-5,044;-41,904;32,796;81
17/02/2014 16:50:20.342;-5,363;-41,904;32,896;81
17/02/2014 16:50:20.373;-5,395;-41,904;32,796;81
17/02/2014 16:50:20.404;-5,441;-41,904;32,796;81
17/02/2014 16:50:20.435;-5,527;-41,904;32,796;81
17/02/2014 16:50:20.467;-5,668;-41,904;32,796;81
17/02/2014 16:50:20.498;-5,855;-41,904;32,796;81
17/02/2014 16:50:20.529;-5,98;-41,904;32,796;81
17/02/2014 16:50:20.560;-6,058;-41,904;32,796;81
17/02/2014 16:50:20.592;-6,12;-41,904;32,796;81
17/02/2014 16:50:20.623;-6,237;-41,917;32,796;81
17/02/2014 16:50:20.654;-6,26;-41,917;32,796;81
17/02/2014 16:50:20.685;-6,284;-41,917;32,796;81
17/02/2014 16:50:20.717;-6,276;-41,917;32,796;81
17/02/2014 16:50:20.748;-6,323;-41,917;32,796;81
17/02/2014 16:50:20.779;-6,58;-41,917;32,808;81
17/02/2014 16:50:20.810;-6,565;-41,917;32,796;81
17/02/2014 16:50:20.842;-6,518;-41,917;32,796;81
17/02/2014 16:50:20.873;-6,533;-41,917;32,796;81
17/02/2014 16:50:20.904;-6,557;-41,917;32,796;81
17/02/2014 16:50:20.935;-6,557;-41,929;32,796;81
17/02/2014 16:50:20.967;-6,588;-41,929;32,796;81
17/02/2014 16:50:20.998;-6,619;-41,929;32,796;81
17/02/2014 16:50:21.029;-6,627;-41,942;32,796;81
17/02/2014 16:50:21.060;-6,658;-41,942;32,808;81
17/02/2014 16:50:21.092;-6,65;-41,942;32,796;81
17/02/2014 16:50:21.123;-6,713;-41,942;32,796;81
17/02/2014 16:50:21.154;-6,736;-41,954;32,796;81
17/02/2014 16:50:21.185;-6,806;-41,954;32,796;81
17/02/2014 16:50:21.217;-7,212;-41,954;32,808;81
17/02/2014 16:50:21.248;-7,313;-41,954;32,808;81
17/02/2014 16:50:21.279;-7,399;-41,954;32,796;81
17/02/2014 16:50:21.310;-7,399;-41,967;32,796;81
17/02/2014 16:50:21.342;-7,462;-41,967;32,808;80
17/02/2014 16:50:21.373;-7,493;-41,967;32,808;80
17/02/2014 16:50:21.404;-7,54;-41,979;32,796;80
17/02/2014 16:50:21.435;-7,516;-41,979;32,808;80
17/02/2014 16:50:21.467;-7,54;-41,992;32,808;80
17/02/2014 16:50:21.498;-7,524;-41,992;32,808;80
17/02/2014 16:50:21.529;-7,501;-41,992;32,808;80
17/02/2014 16:50:21.560;-7,516;-42,004;32,808;80
17/02/2014 16:50:21.592;-7,524;-42,004;32,796;80
17/02/2014 16:50:21.623;-7,501;-42,004;32,808;80
17/02/2014 16:50:21.654;-7,742;-42,004;32,808;80
17/02/2014 16:50:21.685;-7,727;-42,004;32,808;80
17/02/2014 16:50:21.717;-7,688;-42,017;32,808;80
17/02/2014 16:50:21.748;-7,68;-42,017;32,808;80
17/02/2014 16:50:21.779;-7,672;-42,017;32,808;80
17/02/2014 16:50:21.810;-7,625;-42,029;32,808;80
17/02/2014 16:50:21.842;-7,563;-42,029;32,808;80
17/02/2014 16:50:21.873;-7,516;-42,042;32,808;80
17/02/2014 16:50:21.904;-7,423;-42,042;32,808;80
17/02/2014 16:50:21.935;-7,399;-42,055;32,808;80
17/02/2014 16:50:21.967;-7,368;-42,055;32,808;80
17/02/2014 16:50:21.998;-7,407;-42,067;32,808;80
17/02/2014 16:50:22.029;-7,391;-42,067;32,808;80
17/02/2014 16:50:22.060;-7,29;-42,067;32,808;80
17/02/2014 16:50:22.092;-7,477;-42,067;32,808;80
17/02/2014 16:50:22.123;-7,352;-42,067;32,808;80
17/02/2014 16:50:22.154;-7,22;-42,08;32,808;80
17/02/2014 16:50:22.185;-7,103;-42,08;32,808;80
17/02/2014 16:50:22.217;-6,947;-42,092;32,808;80
17/02/2014 16:50:22.248;-6,799;-42,092;32,808;80
17/02/2014 16:50:22.279;-6,643;-42,092;32,808;80
17/02/2014 16:50:22.310;-6,463;-42,105;32,808;80
17/02/2014 16:50:22.342;-6,299;-42,117;32,808;80
17/02/2014 16:50:22.373;-6,097;-42,117;32,808;80
17/02/2014 16:50:22.404;-5,987;-42,117;32,808;80
17/02/2014 16:50:22.435;-5,824;-42,13;32,808;80
17/02/2014 16:50:22.467;-5,691;-42,13;32,808;80
17/02/2014 16:50:22.498;-5,558;-42,13;32,808;80
17/02/2014 16:50:22.529;-5,691;-42,13;32,846;80
17/02/2014 16:50:22.560;-5,535;-42,142;32,821;80
17/02/2014 16:50:22.592;-5,324;-42,142;32,821;80
17/02/2014 16:50:22.623;-5,192;-42,142;32,821;80
17/02/2014 16:50:22.654;-5,028;-42,155;32,808;80
17/02/2014 16:50:22.685;-4,942;-42,155;32,821;80
17/02/2014 16:50:22.717;-4,895;-42,155;32,808;80
17/02/2014 16:50:22.748;-4,888;-42,167;32,821;80
17/02/2014 16:50:22.779;-4,825;-42,18;32,821;80
17/02/2014 16:50:22.810;-4,693;-42,18;32,821;80
17/02/2014 16:50:22.842;-4,615;-42,18;32,821;79
17/02/2014 16:50:22.873;-4,599;-42,192;32,821;79
17/02/2014 16:50:22.904;-4,505;-42,192;32,821;79
17/02/2014 16:50:22.935;-4,498;-42,192;32,821;79
17/02/2014 16:50:22.967;-4,755;-42,192;32,896;79
17/02/2014 16:50:22.998;-4,724;-42,192;32,821;79
17/02/2014 16:50:23.029;-4,724;-42,205;32,821;79
17/02/2014 16:50:23.060;-4,724;-42,205;32,821;79
17/02/2014 16:50:23.092;-4,763;-42,205;32,808;79
17/02/2014 16:50:23.123;-4,794;-42,217;32,821;79
17/02/2014 16:50:23.154;-4,872;-42,217;32,821;79
17/02/2014 16:50:23.185;-4,934;-42,217;32,821;79
17/02/2014 16:50:23.217;-5,044;-42,23;32,821;79
17/02/2014 16:50:23.248;-5,122;-42,242;32,808;79
17/02/2014 16:50:23.279;-5,246;-42,242;32,821;79
17/02/2014 16:50:23.310;-5,301;-42,242;32,821;79
17/02/2014 16:50:23.342;-5,371;-42,255;32,821;79
17/02/2014 16:50:23.373;-5,441;-42,255;32,821;79
17/02/2014 16:50:23.404;-5,792;-42,255;32,821;79
17/02/2014 16:50:23.435;-5,886;-42,255;32,821;79
17/02/2014 16:50:23.467;-6,058;-42,255;32,821;79
17/02/2014 16:50:23.498;-6,159;-42,267;32,821;79
17/02/2014 16:50:23.529;-6,284;-42,267;32,821;79
17/02/2014 16:50:23.560;-6,331;-42,267;32,821;79
17/02/2014 16:50:23.592;-6,455;-42,28;32,821;79
17/02/2014 16:50:23.623;-6,541;-42,28;32,821;79
17/02/2014 16:50:23.654;-6,588;-42,292;32,821;79
17/02/2014 16:50:23.685;-6,611;-42,292;32,821;79
